user_id,navigation_nps,started_survey,edited_survey,published_nps
1556,2022-06-01 13:41:10.819,,,
1557,2022-03-22 00:51:30.127,,,
1558,2022-01-11 13:26:44.568,,2022-01-11 13:26:53.927,2022-01-24 11:06:52.115
1559,2022-04-15 10:52:59.193,2022-06-01 21:00:57.954,2022-06-01 21:00:57.957,
1560,2022-12-14 18:59:48.469,,,
1561,2022-05-24 14:47:37.690,,,
1562,2022-03-08 11:17:12.008,,,
1563,2022-01-17 17:55:28.531,,2022-01-17 19:07:51.150,2022-01-18 22:54:05.449
1564,2022-01-26 16:57:16.246,,,
1565,2022-02-17 18:19:09.178,,,
1566,2022-04-01 05:49:59.144,,,
1567,2022-02-16 20:39:56.701,,2022-02-22 15:46:39.260,
1568,2022-04-26 21:56:56.953,,,
1569,2022-05-17 13:25:50.405,,,
1570,2022-02-11 21:04:43.714,,2022-02-11 21:05:25.845,
1571,2022-04-21 16:31:56.531,,2022-04-22 13:25:47.639,
1572,2022-04-11 18:03:06.513,,,
1573,2022-01-18 12:57:28.779,,,
1574,2022-05-04 15:20:07.474,,,
1575,2022-02-16 00:20:41.886,,2022-07-27 23:37:13.857,
1576,2022-03-03 22:45:26.095,,2022-06-16 19:49:39.184,
1577,2022-02-11 04:20:20.535,,,
1578,2022-02-15 01:29:01.042,,,
1579,2022-01-17 18:07:33.384,,,
1580,2022-01-06 06:21:26.635,,2022-01-27 06:04:36.831,
1581,2022-01-12 04:22:40.353,,,
1582,2022-12-19 23:22:51.939,,,
1583,2022-02-21 11:00:46.423,,,
1584,2022-02-14 22:45:03.128,,,
1585,2022-04-22 15:06:19.744,,,
1586,2022-01-06 08:51:15.424,,,
1587,2022-01-20 06:58:37.522,,,
1588,2022-05-04 20:44:08.294,,,
1589,2022-01-25 11:08:16.298,,,
1590,2022-01-13 14:50:41.895,,2022-02-22 15:45:34.067,2022-02-22 15:49:18.685
1591,2022-01-04 17:54:26.246,,2022-01-06 19:07:22.023,
1592,2022-01-07 14:20:58.526,,2022-10-12 11:57:26.873,
1593,2022-01-07 21:48:03.037,,,
1594,2022-03-01 20:16:28.702,2022-03-01 20:16:37.208,2022-03-01 20:16:37.224,
1595,2022-02-16 14:54:03.643,,,
1596,2022-01-26 23:42:44.599,,2022-01-26 23:42:53.052,
1597,2022-03-04 00:56:38.720,,2022-05-03 20:59:42.137,
1598,2022-01-28 16:27:45.378,,,
1599,2022-05-04 17:28:15.315,,2022-05-04 17:29:27.474,
1600,2022-03-03 15:08:01.449,,,
1601,2022-01-04 21:27:53.259,,,
1602,2022-01-21 16:38:05.358,,2022-01-24 16:15:03.985,
1603,2022-03-14 02:45:40.179,,2022-03-14 02:45:43.530,
1604,2022-03-29 16:31:05.813,,,
1605,2022-01-01 07:22:48.140,,2022-01-21 14:27:41.333,
1606,2022-03-11 14:06:27.043,,2022-04-26 23:46:08.745,2022-04-26 23:47:54.579
1607,2022-04-27 23:28:06.063,,,
1608,2022-03-09 15:16:57.135,,2022-06-09 19:09:06.435,
1609,2022-02-21 12:04:14.256,,,
1610,2022-04-01 07:59:37.514,,2022-04-06 15:16:05.513,
1611,2022-02-17 06:20:26.060,,2022-02-17 06:21:02.480,
1612,2022-01-21 05:41:42.138,,2022-01-21 06:22:37.736,
1613,2022-05-16 23:29:35.757,,,
1614,2022-03-18 03:53:18.262,,2022-03-21 20:30:38.875,
1615,2022-04-19 14:35:05.521,,,
1616,2022-03-07 16:23:05.893,,,
1617,2022-05-19 18:36:38.011,,,
1618,2022-12-20 13:23:34.744,,,
1619,2022-04-25 13:41:21.813,,2022-04-25 13:41:40.985,
1620,2022-04-27 14:45:44.026,,2022-04-27 14:46:08.905,
1621,2022-04-26 15:24:53.576,,,
1622,2022-01-11 12:06:24.676,,,
1623,2022-04-12 13:52:02.433,,2022-04-12 13:52:39.741,
1624,2022-04-24 22:19:02.529,,,
1625,2022-12-16 15:32:27.695,,2022-12-16 15:32:43.522,
1626,2022-02-04 21:16:57.065,,,
1627,2022-02-08 17:55:06.158,,2022-03-12 13:55:26.234,
1628,2022-02-02 14:27:35.250,,,
1629,2022-01-19 02:40:22.297,,,
1630,2022-04-21 17:21:29.508,2022-04-21 17:34:49.996,2022-04-21 17:34:49.997,2022-05-02 12:53:10.114
1631,2022-01-10 19:41:52.061,,,
1632,2022-05-16 21:34:18.234,,,
1633,2022-03-04 19:24:20.068,,,
1634,2022-04-06 14:28:08.088,,2022-05-26 12:25:51.651,
1635,2022-04-04 10:32:03.556,,2022-04-04 10:32:57.754,2022-04-04 13:51:34.150
1636,2022-01-05 07:07:52.382,,2022-03-18 06:35:57.683,
1637,2022-03-25 14:08:24.848,,,
1638,2022-05-10 18:46:36.600,,,
1639,2022-03-03 07:37:07.495,,,
1640,2022-05-24 11:25:10.448,,,
1641,2022-02-14 01:49:14.889,,,
1642,2022-12-12 18:41:58.657,,,
1643,2022-01-10 19:27:49.948,,,
1644,2022-02-23 19:42:31.899,,,
1645,2022-01-03 16:51:41.604,,2022-02-28 23:44:41.283,
1646,2022-02-07 23:01:28.815,,2022-02-15 12:46:34.575,
1647,2022-05-04 04:26:51.654,,,
1648,2022-01-06 13:55:33.594,,,
1649,2022-01-07 22:33:06.465,,2022-01-07 22:33:37.872,
1650,2022-03-31 11:01:40.192,,,
1651,2022-06-08 13:43:26.848,,2022-06-08 13:43:43.598,
1652,2022-01-12 22:15:53.752,,,
1653,2022-03-17 23:06:11.872,2022-03-17 23:06:23.977,2022-03-17 23:06:24.018,
1654,2022-01-19 21:38:44.564,,,
1655,2022-03-28 20:14:13.785,,,
1656,2022-01-27 12:22:17.325,,,
1657,2022-01-04 22:44:48.754,2022-02-07 19:54:50.119,2022-02-07 19:54:50.130,
1658,2022-12-13 05:17:31.658,,,
1659,2022-03-01 15:42:32.407,,2022-03-01 15:42:51.442,
1660,2022-03-18 17:12:27.321,,,
1661,2022-03-07 23:40:31.368,2022-03-16 13:21:21.768,2022-03-16 13:21:21.770,2022-03-16 13:22:18.231
1662,2022-02-18 18:19:19.492,,,
1663,2022-01-02 15:08:24.379,,2022-01-11 22:49:24.075,
1664,2022-04-06 07:36:27.029,,,
1665,2022-04-18 08:33:12.300,,,
1666,2022-01-19 09:39:40.354,,,
1667,2022-01-20 17:25:01.536,,2022-01-20 17:38:32.783,
1668,2022-03-23 03:27:06.019,,,
1669,2022-04-12 17:35:09.085,,,
1670,2022-02-11 08:55:24.767,,,
1671,2022-02-25 22:32:05.828,,2022-04-28 14:26:28.047,
1672,2022-04-29 17:37:45.799,,,
1673,2022-01-14 17:41:38.374,,2022-01-20 20:53:46.677,
1674,2022-05-13 06:33:39.571,,2022-05-13 06:34:02.733,
1675,2022-01-13 20:42:19.787,,,
1676,2022-01-17 02:55:04.522,,,
1677,2022-03-28 08:09:37.035,,,
1678,2022-04-26 13:53:43.172,,2022-04-26 14:00:25.325,
1679,2022-03-16 03:07:38.409,,,
1680,2022-01-04 02:01:35.116,,,
1681,2022-03-15 11:35:14.531,,,
1682,2022-01-12 12:21:08.477,,,
1683,2022-01-03 09:11:34.833,,,
1684,2022-05-25 15:51:50.429,,,
1685,2022-02-21 10:04:13.043,2022-02-21 10:06:49.751,2022-02-21 10:06:49.759,
1686,2022-04-05 16:47:52.505,,,
1687,2022-01-19 21:09:54.819,,2022-01-19 21:10:17.234,
1688,2022-05-25 22:46:42.693,,2022-07-11 21:17:04.641,
1689,2022-01-03 07:24:17.387,,2022-04-19 07:41:47.906,
1690,2022-03-02 15:05:50.888,,,
1691,2022-01-20 14:59:05.075,,2022-01-20 14:59:24.386,
1692,2022-02-16 19:01:09.631,,,
1693,2022-04-21 08:25:45.122,,,
1694,2022-04-13 11:02:28.087,,,
1695,2022-01-18 13:48:39.709,,2022-01-18 13:49:22.241,
1696,2022-05-26 10:10:19.377,,,
1697,2022-01-10 14:23:28.690,,,
1698,2022-01-05 16:02:44.925,,,
1699,2022-03-15 08:59:11.217,2022-03-15 08:59:13.654,2022-03-15 08:59:13.664,
1700,2022-05-25 18:20:16.534,,,
1701,2022-01-03 17:01:51.766,,,
1702,2022-01-06 17:16:00.945,2022-08-09 20:35:26.374,2022-08-09 20:35:26.449,
1703,2022-03-22 09:35:39.127,,,
1704,2022-02-03 10:26:57.584,,,
1705,2022-03-28 15:18:15.793,,,
1706,2022-04-13 20:36:01.204,,,
1707,2022-01-14 14:49:59.557,,2022-01-14 15:00:33.502,
1708,2022-12-13 16:38:44.362,,,
1709,2022-04-25 13:08:11.134,,,
1710,2022-02-28 17:58:58.473,,,
1711,2022-04-07 17:36:04.906,,,
1712,2022-05-23 20:38:56.121,2022-05-23 20:39:28.115,2022-05-23 20:39:28.115,
1713,2022-02-16 15:12:19.659,,,
1714,2022-02-16 12:52:22.211,,,
1715,2022-01-05 15:36:38.173,,,
1716,2022-01-24 17:46:55.096,,2022-07-01 16:59:11.784,
1717,2022-12-13 03:15:24.061,,,
1718,2022-02-21 20:26:36.626,,,
1719,2022-04-07 15:35:03.930,2022-05-13 09:23:09.025,2022-05-13 09:23:09.025,2022-05-13 09:37:09.911
1720,2022-01-11 08:34:24.326,,,
1721,2022-02-21 05:34:43.263,,,
1722,2022-03-15 09:44:39.643,,,
1723,2022-02-02 00:35:29.657,,,
1724,2022-02-03 18:44:28.437,,,
1725,2022-02-28 15:17:32.613,,,
1726,2022-01-21 15:22:03.203,,,
1727,2022-02-07 15:29:34.131,,2022-07-15 12:45:44.759,
1728,2022-12-12 16:25:35.342,,,
1729,2022-01-21 14:27:03.349,,,
1730,2022-03-16 01:14:19.629,2022-03-16 01:20:10.593,2022-03-16 01:20:10.605,
1731,2022-03-28 21:30:16.345,,2022-03-28 21:31:19.187,
1732,2022-04-15 18:04:09.738,,,
1733,2022-02-01 09:38:16.215,2022-02-08 09:21:37.459,2022-02-08 09:21:37.469,
1734,2022-03-31 21:13:43.351,,,
1735,2022-05-24 20:55:45.292,2022-05-30 20:17:52.022,2022-05-30 20:17:52.026,
1736,2022-05-30 04:34:02.615,,,
1737,2022-03-23 08:17:20.846,,,
1738,2022-01-12 03:15:03.780,,,
1739,2022-03-01 10:55:24.646,,,
1740,2022-04-13 08:45:22.217,,2022-09-15 09:00:42.425,
1741,2022-12-14 18:05:21.161,,,
1742,2022-04-14 09:23:19.100,,2022-06-24 09:05:04.515,
1743,2022-01-21 20:42:45.124,,,
1744,2022-03-07 20:09:10.196,,2022-08-15 16:42:52.658,
1745,2022-02-22 23:22:23.027,,,
1746,2022-01-04 21:54:27.136,,2022-01-04 21:54:32.040,2022-01-04 21:55:36.183
1747,2022-05-26 17:44:21.915,,,
1748,2022-02-23 19:45:03.341,,,
1749,2022-05-02 19:12:41.901,2022-05-02 19:12:44.434,2022-05-02 19:12:44.434,2022-05-02 19:13:52.010
1750,2022-01-05 09:38:41.173,,,
1751,2022-01-05 04:56:14.240,,2022-01-05 04:56:40.415,
1752,2022-04-11 06:50:30.875,,2022-04-13 08:40:59.337,2022-04-13 08:44:01.516
1753,2022-03-02 17:17:00.124,,,
1754,2022-02-09 21:48:38.414,,,
1755,2022-01-10 10:32:24.704,,2022-01-17 07:41:36.466,
1756,2022-04-19 12:02:49.720,,,
1757,2022-04-22 14:50:28.860,,,
1758,2022-01-04 14:37:17.152,,,
1759,2022-01-10 20:38:37.522,,2022-09-21 19:02:48.115,
1760,2022-04-19 16:23:47.995,,,
1761,2022-02-10 15:22:55.205,,,
1762,2022-12-14 12:22:59.041,,,
1763,2022-01-31 16:48:51.910,,,
1764,2022-04-26 22:19:21.996,,,
1765,2022-06-01 00:51:06.646,,,
1766,2022-01-04 17:45:37.343,,,
1767,2022-02-11 21:07:30.538,2022-02-11 21:07:34.335,2022-02-11 21:07:34.390,
1768,2022-01-05 20:48:21.462,,2022-02-03 21:32:21.142,2022-02-03 21:33:13.759
1769,2022-04-01 13:18:25.638,,,
1770,2022-03-22 08:15:02.105,,,
1771,2022-04-07 22:19:46.649,,2022-04-07 22:20:50.050,
1772,2022-01-12 23:14:05.379,,,
1773,2022-02-04 09:03:30.770,,,
1774,2022-02-18 09:26:47.579,,,
1775,2022-01-31 17:10:39.544,,,
1776,2022-01-27 16:44:48.715,,,
1777,2022-12-13 17:03:09.722,,,
1778,2022-01-11 19:56:24.097,,,
1779,2022-03-18 16:30:39.745,,,
1780,2022-04-13 15:08:10.194,,,
1781,2022-04-19 17:39:30.681,,,
1782,2022-01-03 11:45:35.948,,2022-01-03 12:05:07.416,2022-02-18 11:02:55.091
1783,2022-04-28 18:11:10.782,,,
1784,2022-02-04 16:47:55.310,,,
1785,2022-01-14 01:22:45.994,,,
1786,2022-02-16 17:09:39.754,,,
1787,2022-02-03 15:25:56.095,,2022-05-11 09:53:42.923,2022-05-18 13:21:28.515
1788,2022-01-05 16:07:41.485,,2022-05-02 09:08:48.673,
1789,2022-03-31 13:00:52.824,,2022-03-31 13:03:05.261,
1790,2022-04-04 19:58:33.056,,2022-11-15 01:59:07.368,
1791,2022-01-04 17:14:53.366,,,
1792,2022-01-26 21:15:22.961,,,
1793,2022-04-19 20:24:42.731,,,
1794,2022-01-05 21:01:35.420,,,
1795,2022-01-21 19:56:14.337,,,
1796,2022-02-07 14:29:46.451,,2022-09-14 08:22:16.902,
1797,2022-03-03 14:38:14.469,,,
1798,2022-05-24 16:21:00.591,,,
1799,2022-01-20 17:49:16.713,,2022-01-24 17:02:25.950,2022-01-24 22:54:33.537
1800,2022-04-13 15:49:15.088,,,
1801,2022-05-26 00:07:15.820,,,
1802,2022-02-23 17:36:08.847,,,
1803,2022-03-28 14:04:24.125,,,
1804,2022-02-10 16:42:55.203,,,
1805,2022-01-11 15:37:43.959,,,
1806,2022-05-17 06:29:04.232,,,
1807,2022-01-21 08:13:27.701,,,
1808,2022-01-19 22:43:01.922,,,
1809,2022-02-14 12:29:37.907,,,
1810,2022-05-25 21:23:37.186,,,
1811,2022-04-26 11:43:55.225,2022-04-26 11:43:57.089,2022-04-26 11:43:57.089,2022-04-26 11:44:21.298
1812,2022-02-15 18:16:46.594,,2022-03-01 18:22:07.438,
1813,2022-01-24 09:13:41.224,,2022-01-28 09:15:36.394,
1814,2022-03-09 20:52:14.137,,,
1815,2022-05-02 09:06:31.553,,,
1816,2022-01-14 15:50:13.895,,2022-02-18 18:37:18.105,
1817,2022-01-03 22:26:58.787,,2022-01-18 19:47:41.159,
1818,2022-04-11 17:41:51.593,,,
1819,2022-12-19 18:55:36.444,,,
1820,2022-05-13 03:37:59.950,,2022-12-13 03:13:39.314,
1821,2022-12-14 04:05:10.342,,,
1822,2022-12-14 17:48:24.551,,,
1823,2022-01-14 18:28:55.728,,,
1824,2022-02-02 06:19:15.057,,,
1825,2022-03-22 21:25:34.286,,2022-03-22 21:25:39.275,
1826,2022-12-12 20:59:27.798,,,
1827,2022-02-25 16:03:43.968,,,
1828,2022-02-01 14:28:42.205,2022-04-12 09:46:41.275,2022-04-12 09:46:41.288,
1829,2022-01-24 15:33:51.399,,2022-03-10 16:31:05.499,
1830,2022-04-13 17:40:11.734,,,
1831,2022-01-24 15:38:01.448,,2022-03-03 14:27:38.785,
1832,2022-05-02 02:55:50.560,,2022-07-29 14:55:44.161,
1833,2022-03-02 18:12:56.084,,,
1834,2022-01-25 20:54:10.282,,2022-02-01 17:36:57.238,
1835,2022-02-02 20:49:30.562,,,
1836,2022-04-04 20:37:04.251,,,
1837,2022-03-09 17:18:41.062,,2022-03-09 17:18:53.549,2022-03-09 17:21:17.420
1838,2022-01-28 13:35:34.818,,,
1839,2022-04-14 12:48:25.985,,2022-08-09 16:06:31.540,
1840,2022-01-03 20:25:36.816,,,
1841,2022-01-20 14:03:26.385,,2022-04-15 20:44:18.726,2022-04-20 20:38:32.780
1842,2022-02-18 22:19:58.355,,,
1843,2022-02-11 10:44:34.539,,2022-02-11 12:17:27.542,
1844,2022-01-04 03:11:53.521,,2022-05-12 22:50:09.890,
1845,2022-01-10 14:50:14.852,,2022-07-28 19:59:12.690,
1846,2022-03-04 00:44:33.936,,2022-03-21 04:07:09.364,
1847,2022-05-04 13:48:08.738,,,
1848,2022-03-31 16:06:43.847,,2022-04-05 23:41:31.807,2022-04-11 16:06:55.724
1849,2022-03-04 01:49:36.307,,,
1850,2022-03-25 04:48:13.067,,2022-04-27 07:51:03.277,
1851,2022-04-19 11:22:51.248,,,
1852,2022-01-13 09:24:18.947,,,
1853,2022-03-30 19:50:58.980,,,
1854,2022-04-28 18:04:31.199,,,
1855,2022-04-19 20:51:16.031,,2022-06-01 21:26:37.226,
1856,2022-01-06 23:21:58.067,2022-01-19 09:35:38.940,2022-01-19 09:35:39.032,
1857,2022-03-08 17:17:02.822,,,
1858,2022-02-07 06:47:53.550,,,
1859,2022-01-05 17:01:55.143,,,
1860,2022-04-12 09:21:10.743,,,
1861,2022-12-14 21:43:32.385,,,
1862,2022-01-27 21:44:04.692,,2022-01-27 21:44:27.112,
1863,2022-03-07 16:23:49.842,,,
1864,2022-01-14 06:54:51.851,,,
1865,2022-01-06 20:01:59.288,,2022-02-09 15:21:00.799,
1866,2022-01-04 17:49:45.238,,2022-01-04 17:49:47.253,
1867,2022-04-05 21:40:17.755,,,
1868,2022-02-17 01:36:31.400,,2022-02-23 02:46:40.638,
1869,2022-04-25 18:08:59.665,,,
1870,2022-01-05 22:48:12.223,,2022-01-10 21:38:16.097,
1871,2022-04-11 15:23:34.513,,,
1872,2022-01-17 20:52:46.319,,,
1873,2022-02-11 15:15:06.512,,2022-03-09 14:46:24.224,
1874,2022-01-06 14:36:56.274,,2022-03-25 15:47:41.179,
1875,2022-04-19 15:42:09.763,2022-08-29 18:16:23.148,2022-08-29 18:16:23.175,
1876,2022-03-11 03:56:27.811,,2022-04-20 01:02:11.008,
1877,2022-04-25 21:48:10.698,,2022-10-21 20:21:46.217,
1878,2022-02-28 00:34:16.836,,,
1879,2022-03-25 13:58:32.273,,2022-10-13 19:43:34.975,
1880,2022-03-28 12:55:19.299,,,
1881,2022-05-31 04:45:07.471,,,
1882,2022-01-04 15:16:39.930,,,
1883,2022-04-22 18:22:19.334,,,
1884,2022-05-08 07:16:31.780,,2022-06-08 10:52:09.639,
1885,2022-05-19 14:57:25.527,,,
1886,2022-01-07 14:28:24.733,,2022-02-21 17:05:59.349,
1887,2022-02-14 11:07:15.286,,,
1888,2022-02-17 19:03:33.629,,,
1889,2022-03-21 23:46:19.470,,,
1890,2022-12-13 09:09:07.664,,,
1891,2022-05-19 16:30:21.344,,,
1892,2022-05-12 18:33:37.113,,,
1893,2022-01-19 02:40:39.374,,2022-01-19 02:42:59.511,
1894,2022-01-10 09:42:26.868,,,
1895,2022-04-21 03:29:35.225,,,
1896,2022-01-21 17:57:55.658,,,
1897,2022-04-12 13:33:50.108,,2022-07-01 18:41:27.313,
1898,2022-01-28 10:54:24.067,,,
1899,2022-05-16 20:47:53.214,,,
1900,2022-03-31 07:11:03.679,,,
1901,2022-12-13 13:14:58.780,,,
1902,2022-12-21 01:36:16.702,,,
1903,2022-02-28 15:54:01.076,,2022-03-14 14:49:50.985,
1904,2022-02-16 12:51:22.940,,,
1905,2022-01-10 09:17:44.830,,2022-03-15 08:41:33.766,
1906,2022-06-02 15:48:14.652,,,
1907,2022-01-13 02:20:26.349,,2022-05-09 02:27:55.121,
1908,2022-05-31 19:23:13.520,,,
1909,2022-03-16 19:26:54.039,,,
1910,2022-01-20 16:51:26.562,,,
1911,2022-01-24 20:03:16.876,,2022-01-24 22:21:26.711,
1912,2022-05-19 08:44:26.531,,2022-05-19 08:44:30.961,
1913,2022-02-28 18:41:49.198,,,
1914,2022-01-19 19:28:03.728,,,
1915,2022-02-10 11:17:35.747,,2022-02-10 11:17:41.611,
1916,2022-03-30 13:17:34.137,,,
1917,2022-05-13 17:19:57.822,,2022-11-01 12:54:24.903,
1918,2022-05-24 10:18:01.067,,2022-07-06 13:02:18.304,
1919,2022-03-20 09:31:26.776,,,
1920,2022-02-15 23:52:24.583,,2022-04-11 00:53:03.620,
1921,2022-01-20 19:58:59.433,,,
1922,2022-05-19 20:31:15.155,,,
1923,2022-03-03 04:10:13.436,,,
1924,2022-03-10 19:18:24.849,,,
1925,2022-02-08 16:27:29.826,,,
1926,2022-03-04 12:37:10.205,,2022-03-04 12:40:22.532,2022-03-08 06:10:17.707
1927,2022-02-17 14:22:52.532,,,
1928,2022-01-28 18:07:11.478,,,
1929,2022-05-23 23:47:45.627,,,
1930,2022-01-20 14:34:19.526,,,
1931,2022-01-07 17:20:42.237,,2022-01-07 17:21:54.216,2022-01-07 19:16:21.901
1932,2022-05-18 15:56:18.911,,,
1933,2022-02-15 14:23:21.109,,,
1934,2022-05-26 15:06:07.311,,,
1935,2022-05-26 18:35:48.528,,,
1936,2022-05-27 18:32:57.033,,,
1937,2022-01-04 18:12:50.794,,2022-01-04 18:13:14.716,
1938,2022-01-06 19:46:49.182,,,
1939,2022-03-03 20:30:54.305,,2022-08-16 18:24:24.386,
1940,2022-05-09 14:54:16.848,,2022-05-09 14:54:25.409,
1941,2022-03-22 17:55:49.636,,2022-05-19 21:28:05.369,
1942,2022-02-10 16:07:32.190,,,
1943,2022-03-03 13:50:16.017,,2022-11-09 18:37:06.677,
1944,2022-04-08 15:07:00.760,,,
1945,2022-02-16 20:43:06.130,,,
1946,2022-03-28 21:19:26.022,,,
1947,2022-04-28 12:20:18.728,,2022-04-29 14:09:58.598,
1948,2022-04-29 23:30:45.912,,2022-10-31 17:56:14.220,
1949,2022-03-30 08:08:25.782,,2022-03-30 08:08:33.744,
1950,2022-04-27 20:29:58.130,,,
1951,2022-01-05 14:40:46.131,,2022-05-06 08:19:01.191,
1952,2022-12-09 19:35:32.027,,,
1953,2022-03-23 00:45:40.363,,2022-05-06 01:23:39.783,
1954,2022-01-04 00:42:18.513,,,
1955,2022-05-26 04:48:37.301,,,
1956,2022-03-04 05:23:22.982,,,
1957,2022-05-19 17:02:29.611,,,
1958,2022-05-02 17:06:41.393,,2022-05-03 13:58:41.024,
1959,2022-04-04 11:09:52.930,,2022-07-04 11:25:04.835,
1960,2022-01-04 14:56:00.330,,2022-01-04 14:56:04.244,
1961,2022-03-14 08:54:49.146,,,
1962,2022-04-26 17:14:23.593,,,
1963,2022-02-23 06:03:36.454,,,
1964,2022-12-09 18:16:24.410,,,
1965,2022-02-03 16:34:38.945,,2022-02-03 16:34:46.108,
1966,2022-04-12 17:29:17.041,,,
1967,2022-01-27 12:39:34.592,,,
1968,2022-05-25 15:48:08.391,,2022-06-09 11:06:03.791,
1969,2022-02-09 21:12:39.879,,2022-05-17 13:53:16.671,
1970,2022-03-01 16:02:42.795,,,
1971,2022-05-16 18:32:28.344,,2022-06-16 15:53:54.962,
1972,2022-03-28 19:27:53.685,,,
1973,2022-12-09 18:31:23.230,,,
1974,2022-05-29 23:01:59.713,,,
1975,2022-12-12 15:42:24.905,,,
1976,2022-01-14 11:48:30.931,,,
1977,2022-05-05 13:03:14.074,,2022-05-18 13:58:21.906,2022-05-18 14:07:20.466
1978,2022-04-14 19:33:14.671,,,
1979,2022-03-23 20:29:54.292,,,
1980,2022-01-06 21:46:59.717,,2022-01-06 21:47:53.050,
1981,2022-01-06 23:49:26.512,,,
1982,2022-04-27 16:22:18.363,,,
1983,2022-04-06 12:59:45.676,,2022-04-18 10:46:52.846,
1984,2022-04-08 18:54:55.156,,,
1985,2022-01-27 16:55:19.332,,2022-03-16 16:49:17.455,
1986,2022-01-12 03:54:01.743,,,
1987,2022-01-07 01:31:49.900,,,
1988,2022-03-09 14:50:40.382,,2022-03-09 14:51:26.823,
1989,2022-02-09 12:09:37.672,,2022-02-17 11:22:48.741,
1990,2022-04-08 16:41:08.486,,,
1991,2022-12-20 19:29:06.744,,,
1992,2022-04-20 14:30:33.711,,,
1993,2022-01-27 04:00:01.865,,,
1994,2022-03-24 16:56:57.692,,2022-03-24 17:02:33.393,
1995,2022-05-13 18:44:00.387,,,
1996,2022-02-14 21:23:28.692,,,
1997,2022-12-20 18:06:13.609,,,
1998,2022-06-01 23:55:35.087,,,
1999,2022-02-25 18:02:03.165,,,
2000,2022-05-16 00:59:35.877,,2022-08-29 03:39:26.870,
2001,2022-05-24 11:58:11.932,,,
2002,2022-12-12 15:07:38.935,,,
2003,2022-01-10 19:05:13.440,,,
2004,2022-05-27 08:28:08.771,2022-06-19 07:24:29.558,2022-06-19 07:24:29.558,
2005,2022-01-13 23:29:53.028,,,
2006,2022-02-18 22:01:34.826,,2022-03-30 02:43:51.227,2022-03-30 02:47:35.418
2007,2022-05-13 07:42:52.913,,2022-11-22 03:37:14.891,
2008,2022-02-28 22:51:57.820,,,
2009,2022-03-03 21:50:51.657,,2022-09-13 23:31:35.199,
2010,2022-01-06 21:24:34.257,,2022-01-31 22:37:55.532,
2011,2022-04-11 19:52:23.527,,,
2012,2022-01-12 07:37:05.767,,,
2013,2022-01-12 12:27:46.269,,,
2014,2022-03-24 09:48:03.436,,2022-11-10 13:18:21.082,
2015,2022-02-24 18:45:16.188,2022-02-24 18:58:42.871,2022-02-24 18:58:42.884,
2016,2022-01-13 17:06:27.339,,,
2017,2022-02-01 15:08:05.265,,,
2018,2022-01-06 16:06:39.181,,,
2019,2022-12-21 15:47:43.852,,,
2020,2022-02-03 22:13:53.365,,,
2021,2022-02-04 03:32:55.255,,,
2022,2022-01-05 20:24:07.799,,,
2023,2022-03-30 08:26:12.257,,2022-03-30 08:26:22.051,
2024,2022-02-25 18:37:39.429,,,
2025,2022-02-23 16:07:42.293,,2022-05-25 17:03:24.135,
2026,2022-01-11 23:04:46.960,,,
2027,2022-03-17 23:03:35.441,,,
2028,2022-01-04 15:56:31.582,,,
2029,2022-06-02 17:49:25.787,,,
2030,2022-02-15 19:03:40.793,,,
2031,2022-05-06 15:07:11.042,2022-05-17 18:11:32.732,2022-05-17 18:11:32.732,
2032,2022-05-19 02:27:19.384,2022-05-19 04:44:13.489,2022-05-19 04:44:13.501,
2033,2022-12-13 10:49:03.370,,,
2034,2022-01-07 14:11:48.886,,,
2035,2022-03-10 21:36:57.664,,,
2036,2022-01-05 23:09:53.384,,,
2037,2022-04-07 11:46:44.066,,,
2038,2022-05-17 12:48:41.900,2022-05-17 12:52:20.040,2022-05-17 12:52:20.051,
2039,2022-01-21 16:30:14.276,,2022-01-24 17:20:27.234,
2040,2022-04-27 20:07:43.943,,2022-10-03 19:42:41.452,
2041,2022-06-01 10:52:15.520,,,
2042,2022-01-05 15:42:46.537,,,
2043,2022-01-06 23:12:14.617,,2022-01-06 23:58:34.721,
2044,2022-01-25 18:24:11.143,,2022-01-25 18:24:18.867,
2045,2022-02-23 15:26:02.808,,,
2046,2022-05-02 21:16:13.146,,2022-05-12 08:33:32.131,2022-05-12 08:54:51.746
2047,2022-12-09 20:09:47.791,,,
2048,2022-05-16 20:45:25.518,,,
2049,2022-02-14 19:15:18.475,,,
2050,2022-01-03 14:45:36.014,,,
2051,2022-05-16 15:57:31.278,2022-10-21 15:55:33.140,2022-10-21 15:55:33.180,
2052,2022-01-13 21:01:35.385,,,
2053,2022-02-03 19:20:22.712,,,
2054,2022-01-25 15:45:31.045,,2022-04-04 18:58:07.643,
2055,2022-04-07 21:52:14.371,,,
2056,2022-01-06 19:46:35.697,,,
2057,2022-05-04 19:43:08.955,,,
2058,2022-01-20 18:49:48.464,,2022-01-27 15:45:05.145,
2059,2022-01-13 16:06:37.009,,2022-02-21 15:48:49.755,
2060,2022-05-12 15:10:43.572,,,
2061,2022-01-04 12:02:57.317,,,
2062,2022-01-06 19:22:20.313,,2022-02-08 16:15:58.798,
2063,2022-12-19 16:08:15.823,,,
2064,2022-05-08 08:29:37.235,,2022-05-12 13:37:17.412,
2065,2022-05-26 23:12:03.051,,2022-08-04 22:49:11.512,
